htid,corpus,author,title,pub_date,genre,gender,white,origin_area,origin_nation,wordcount
uc1.b3796882,Hathi,"Bennett, Arnold,",Elsie and the child; | a tale of Riceyman Steps and other stories.,1924,Fiction,,,,,114737
njp.32101068175932,Hathi,"Carleton, William,",Stories from Carleton,1889,Fiction,,,,,165992
uc2.ark:/13960/t6d21xd94,Hathi,"Hatton, Joseph,",Cigarette papers for after-dinner smoking,1892,Fiction,,,,,71596
uc2.ark:/13960/t5x63cn2s,Hathi,"Upward, Allen,",The queen against Owen,1895,Fiction,,,,,80672
wu.89004395364,Hathi,"Gaboriau, Emile,",In peril of his life,1884,Fiction,,,,,541302
uc2.ark:/13960/t5t72927s,Hathi,"O'Donovan, Gerald,",Father Ralph,1913,Fiction,,,,,167338
uc2.ark:/13960/t24b36x0r,Hathi,"Swettenham, Frank Athelstane,",The real Malay,1907,Fiction,,,,,79950
mdp.39015051144783,Hathi,"Byrne, Donn,","The power of the dog, | $c: by Donn Byrne.",1929,Fiction,,,,,129521
uc1.$b783832,Hathi,"Gielgud, L. E. (Lewis Evelyn),",Red soil / | $c: by L.E. Gielgud.,1926,Fiction,,,,,87564
uc2.ark:/13960/t7zk57t2s,Hathi,"Brereton, F. S.",The hero of Panama,1912,Fiction,,,,,125134
uc2.ark:/13960/t2g738v8m,Hathi,"Gould, Nat.",The sweep winner,1920,Fiction,,,,,100127
nyp.33433074868385,Hathi,"Hoare, E. N.","Tempered steel; or, Tried in the fire",1882,Fiction,,,,,33720
njp.32101065863720,Hathi,"Manning, Anne,",Mary Powell & Deborah's diary,1908,Fiction,,,,,68694
mdp.39015030037777,Hathi,"Morris, William,",Old French romances,1896,Fiction,,,,,46979
mdp.39015063943933,Hathi,"Molesworth,",Meg Langholme;,1897,Fiction,,,,,109611
uc1.b4511673,Hathi,"Surtees, Robert Smith,",Mr. Sponge's sporting tour,1892,Fiction,,,,,234291
inu.32000004529139,Hathi,"Praed, Campbell,","Moloch, a story of sacrifice",1883,Fiction,,,,,48137
uc2.ark:/13960/t5w66ft2p,Hathi,"Cunningham, H. S.",The Coeruleans,1899,Fiction,,,,,111399
uc2.ark:/13960/t6sx66s8t,Hathi,"Lawless, Emily,",The race of Castlebar,1913,Fiction,,,,,112308
mdp.39015011421248,Hathi,"Linton, E. Lynn",The second youth of Theodora Desanges,1900,Fiction,,,,,98805
wu.89004550000,Hathi,"Bjørnson, Bjørnstjerne,",Absaloms hair,1915,Fiction,,,,,45251
mdp.39015031312997,Hathi,"Walpole, Hugh,",The young enchanted;,1921,Fiction,,,,,138347
mdp.39015050988859,Hathi,"Vereshchagin, Vasiliĭ Vasilʹevich,",Vassili Verestchagin,1887,Fiction,,,,,75623
njp.32101067708352,Hathi,"Beresford Hope, A. J. B.",Strictly tied up,1880,Fiction,,,,,117224
nyp.33433081914016,Hathi,,Japanese literature,1900,Fiction,,,,,144570
mdp.39015063554318,Hathi,"Sullivan, Arabella Jane,",Recollections of a chaperon,1883,Fiction,,,,,65762
umn.31951002092925h,Hathi,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, mariner, or Hull",1882,Fiction,,,,,145928
wu.89100114016,Hathi,"MacGill, Patrick,",The Great push,1917,Fiction,,,,,62696
nyp.33433068245376,Hathi,"Gillie, R. C.",The story of stories,1901,Fiction,,,,,96239
uc1.31822029934981,Hathi,,"Formal investigation into the loss of the S.S. ""Titanic""",1912,Fiction,,,,,224071
mdp.39015030763125,Hathi,"Meredith, George,",The shaving of Shagpat,1887,Fiction,,,,,157944
nyp.33433074902382,Hathi,"Molloy, J. Fitzgerald",A modern magician,1887,Fiction,,,,,38625
uiuo.ark:/13960/t1dj6268z,Hathi,"Robinson, F. W.",The woman in the dark,1895,Fiction,,,,,64311
mdp.39015031224101,Hathi,"Bennett, Arnold,",Sacred & profane love,1910,Fiction,,,,,76056
mdp.39015012893528,Hathi,"Stepniak,",The career of a nihilist,1889,Fiction,,,,,162273
njp.32101066456920,Hathi,"Clowes, W. Laird","The captain of the ""Mary Rose""",1892,Fiction,,,,,63468
nyp.33433082337886,Hathi,"Devey, Louisa.","Life of Rosina, lady Lytton",1887,Fiction,,,,,163733
mdp.39015038755420,Hathi,"Beresford, J. D.",Nineteen impressions,1918,Fiction,,,,,48919
uc1.b3327615,Hathi,"Prior, James.",Three shots from a popgun,1880,Fiction,,,,,65995
njp.32101061411672,Hathi,"O'Neill, St. C.",Devonshire idyls,1892,Fiction,,,,,46084
uc1.32106008795327,Hathi,"Trollope, Anthony,","Phineas Finn, the Irish member;",1911,Fiction,,,,,156918
uc1.$b318429,Hathi,"Hémon, Louis,",Blind man's buff / | $c: by Louis Hemon ; translated by Arthur Richmond.,1924,Fiction,,,,,58441
uc1.b4102866,Hathi,"Yonge, Charlotte M.",The long vacation,1901,Fiction,,,,,116538
uc1.b4407670,Hathi,"Chesterton, Cecil,",Nell Gwyn,1912,Fiction,,,,,24702
pst.000005443581,Hathi,"Williamson, Henry,",The peregrine's saga : | and other wild tales / | $c: by Henry Williamson. Illustrated by C. F. Tunnicliffe.,1937,Fiction,,,,,71571
njp.32101065854570,Hathi,"Reynolds, George W. M.","The Coral island; or, The hereditary curse",1883,Fiction,,,,,326367
uiuo.ark:/13960/t4hm5w088,Hathi,"Smith, M. E.",Love and liking,1887,Fiction,,,,,45233
mdp.39015005709558,Hathi,"Thomas, Helen.","World without end, | $c: by Helen Thomas.",1931,Fiction,,,,,39511
nyp.33433074950068,Hathi,"Clarke, Marcus Andrew Hislop,",'Twixt shadow and shine,1893,Fiction,,,,,35604
uiuo.ark:/13960/t3qv43339,Hathi,"Moore, M.,",Autumn manoeuvres,1885,Fiction,,,,,55273
mdp.39015013101996,Hathi,"Turgenev, Ivan Sergeevich,","Virgin soil,",1929,Fiction,,,,,119435
uc2.ark:/13960/t3jw8dj35,Hathi,"Wood, Henry,","Adam Grainger, and other stories",1899,Fiction,,,,,124544
mdp.39015016453741,Hathi,"Hoult, Norah.",Poor women! | $c: By Norah Hoult.,1928,Fiction,,,,,69744
mdp.39015073480538,Hathi,"Henty, G. A.",The young colonists,1885,Fiction,,,,,91764
mdp.39015073480769,Hathi,"Henty, G. A.",A woman of the Commune,1896,Fiction,,,,,158134
mdp.39015031241337,Hathi,"Lucas, E. V. (Edward Verrall),","Windfall's eve, | an entertainment.",1929,Fiction,,,,,65636
mdp.39015001521627,Hathi,"Cervantes Saavedra, Miguel de,","The ingenious knight, Don Quixote de la Mancha",1881,Fiction,,,,,168151
uc2.ark:/13960/t0000076t,Hathi,"Harte, Bret,",The crusade of the Excelsior,1887,Fiction,,,,,87513
mdp.39015063590437,Hathi,"DÁuvergne, Edmund Basil Francis.",The bride of two kings,1910,Fiction,,,,,93769
njp.32101073811075,Hathi,"Bland,","The northern Atalantis, or, York spy",1893,Fiction,,,,,20389
mdp.39015063551363,Hathi,"Crockett, S. R.",The raiders,1894,Fiction,,,,,137630
uc1.b3123685,Hathi,"Marryat, Frederick,",The novels of Captain Marryat / | $c: edited by R. Brimley Johnson.,1929,Fiction,,,,,145897
uiuo.ark:/13960/t1ng4x554,Hathi,"Baring-Gould, S.","Richard Cable, the lightshipman",1888,Fiction,,,,,77055
wu.89094591591,Hathi,,The Old old fairy tales,1890,Fiction,,,,,293151
uc1.b3486106,Hathi,"Cunninghame Graham, R. B.",A hatchment,1913,Fiction,,,,,65614
mdp.39015078285262,Hathi,"Roby, John,",Traditions of Lancashire,1890,Fiction,,,,,203624
uc2.ark:/13960/t82j69f2x,Hathi,"Henty, G. A.",Won by the sword;,1899,Fiction,,,,,149013
uc1.b3322747,Hathi,"Herman, Henry,",A leading lady,1891,Fiction,,,,,75581
mdp.39015059414873,Hathi,"Manhood, H. A. (Harold Alfred),","Apples by night, | stories | $c: by H. A. Manhood.",1932,Fiction,,,,,82026
nyp.33433069350993,Hathi,"Wadham, Percy.",Pranks in Provence;,1907,Fiction,,,,,27424
mdp.39015063956414,Hathi,"Seymour, Beatrice Kean (Stapleton)",Invisible tides,1920,Fiction,,,,,151670
mdp.39015065553052,Hathi,"Watson, John,",The annals of a quiet valley,1894,Fiction,,,,,43074
mdp.39015030373354,Hathi,"Gautier, Théophile,",Stories,1908,Fiction,,,,,45679
nnc1.cu58510893,Hathi,"Black, William,",Adventures in Thule,1883,Fiction,,,,,66407
inu.32000004617686,Hathi,"Gibbons, Stella,",Bassett / | $c: by Stella Gibbons.,1934,Fiction,,,,,100898
uc1.$b243569,Hathi,"O'Flaherty, Liam,","The martyr, | $c: by Liam O'Flaherty.",1933,Fiction,,,,,93260
uiuo.ark:/13960/t0ht3911h,Hathi,"Smart, Hawley,",Long odds,1889,Fiction,,,,,48804
mdp.49015002987437,Hathi,,Queens of literature of the Victorian era,1886,Fiction,,,,,107564
uc1.$b322712,Hathi,"Benson, Stella,",Tobit transplanted / | $c: by Stella Benson.,1931,Fiction,,,,,134050
uc2.ark:/13960/t3pv6t72r,Hathi,,Her Majesty's prisons,1881,Fiction,,,,,79238
uc2.ark:/13960/t2k64ct0h,Hathi,"Young, Stuart.",Merely a negress,1904,Fiction,,,,,98234
nnc1.1000418994,Hathi,"Arnold, Edwin Lester Linden,",England as she seems,1888,Fiction,,,,,24477
uc1.32106001950945,Hathi,"Schreiner, Olive,","The story of an African farm, | $c: by Olive Schreiner.",1929,Fiction,,,,,126343
nnc1.1002335590,Hathi,"Wood, Henry,",Dene Hollow,1893,Fiction,,,,,221223
uc2.ark:/13960/t7mp4zh7d,Hathi,"Ouida,",The Tower of Taddeo;,1893,Fiction,,,,,103825
njp.32101068970928,Hathi,"Tytler, Sarah,",Sapphira,1890,Fiction,,,,,40107
uiuo.ark:/13960/t03x8wg41,Hathi,"Russell, William Clark,",The frozen pirate,1887,Fiction,,,,,62809
dul1.ark:/13960/t13n2vj0t,Hathi,"Whiteing, Richard,","The island, or, An adventure of a person of quality",1888,Fiction,,,,,77016
uc2.ark:/13960/t87h1fk92,Hathi,"Macfarlan, Alexander.",Mockery,1918,Fiction,,,,,98980
uc2.ark:/13960/t41r6rv0c,Hathi,"Smollett, T.",The adventures of Sir Launcelot Greaves,1905,Fiction,,,,,172930
uva.x030788777,Hathi,"Campbell, John Logan,",Poenamo; sketches of the early days of New Zealand;,1881,Fiction,,,,,88796
uc2.ark:/13960/t6ww79471,Hathi,"Booth, Edward C.",Fondie,1916,Fiction,,,,,243032
uiuo.ark:/13960/t3st8816q,Hathi,"Wilkins, W. H.",The forbidden sacrifice,1893,Fiction,,,,,52110
uc2.ark:/13960/t3cz34n1g,Hathi,"Acorn, George.",The driving force,1915,Fiction,,,,,102964
uiuo.ark:/13960/t7cr65585,Hathi,"Corelli, Marie,",A romance of two worlds,1886,Fiction,,,,,56336
mdp.39015063946563,Hathi,"Phillpotts, Eden,",The green alleys,1916,Fiction,,,,,122000
mdp.39015030141462,Hathi,"Goldsmith, Oliver,",Oliver Goldsmith's The vicar of Wakefield;,1898,Fiction,,,,,76690
mdp.39015051324997,Hathi,"Benson, E. F. (Edward Frederic),","Rex, | $c: by E. F. Benson.",1925,Fiction,,,,,115986
uc2.ark:/13960/t6h13894v,Hathi,"Jerrold, Walter,",Bon-mots of the nineteenth century,1897,Fiction,,,,,33806
uc2.ark:/13960/t4fn13022,Hathi,"Gaulot, Paul,",The red shirts,1912,Fiction,,,,,120739
njp.32101065848622,Hathi,"Murray, David Christie,",First person singular,1922,Fiction,,,,,148068
uc2.ark:/13960/t8bg2m16g,Hathi,"Farjeon, B. L.",Devlin the barber,1888,Fiction,,,,,78701
uc1.$b244966,Hathi,"Stern, G. B. (Gladys Bronwyn),","Oleander river, | $c: by G. B. Stern.",1937,Fiction,,,,,119850
uiuo.ark:/13960/t31267d1n,Hathi,"Dawe, Carlton,",The emu's head,1893,Fiction,,,,,44913
uc1.32106001932570,Hathi,"Dickens, Charles,","Christmas stories from ""Household words""",1898,Fiction,,,,,278655
uiuo.ark:/13960/t13n2nt6t,Hathi,"Knight, H. B. Finlay.",The courage of Sylvia Fulgent,1893,Fiction,,,,,67941
uiuo.ark:/13960/t3708pg68,Hathi,"Riddell, J. H.,",A struggle for fame,1883,Fiction,,,,,79658
uc2.ark:/13960/t4zg6gp1x,Hathi,"Cabell, James Branch,",The certain hour,1917,Fiction,,,,,67239
mdp.39015008152061,Hathi,"Haggard, H. Rider (Henry Rider),","She, | a history of adventure, | $c: by H. Rider Haggard. With illustrations.",1927,Fiction,,,,,130959
uc1.$b247901,Hathi,,"A national gallery, | being a collection of English characters, | $c: compiled by C. C. & D. G.",1933,Fiction,,,,,129514
uiuo.ark:/13960/t1hh6sn06,Hathi,"Baring-Gould, S.",In the roar of the sea;,1892,Fiction,,,,,58433
mdp.39015008957238,Hathi,"Jameson, Storm,",The lovely ship.,1927,Fiction,,,,,142886
mdp.39015063914702,Hathi,"Farjeon, B. L.",Miser Farebrother,1888,Fiction,,,,,60801
mdp.39015006960036,Hathi,"Oliphant,",The heir presumptive and the heir apparent,1892,Fiction,,,,,110724
uc1.b5015714,Hathi,"Robey, George,",An honest living / | $c: by George Robey.,1924,Fiction,,,,,51758
nyp.33433006077394,Hathi,"Balzac, Honoré de,",Pierrette ; and the Abbé Birotteau =,1896,Fiction,,,,,91721
mdp.39015010337999,Hathi,"MacDonald, George,",Sir Gibbie,1880,Fiction,,,,,218143
uc2.ark:/13960/t02z1515c,Hathi,"Greening, Arthur.",The better yarn,1919,Fiction,,,,,43845
mdp.39015064446480,Hathi,"Sudermann, Hermann,",Regina;,1899,Fiction,,,,,104688
njp.32101007095753,Hathi,"Mérimée, Prosper,",The house of a traitor,1899,Fiction,,,,,12956
njp.32101064914763,Hathi,"Russell, William Clark,",A voyage to the Cape,1888,Fiction,,,,,155267
uc1.$b787444,Hathi,"Priestley, J. B. (John Boynton),",Wonder hero.,1933,Fiction,,,,,106844
njp.32101066164227,Hathi,,The green room;,1880,Fiction,,,,,66708
uc2.ark:/13960/t0gt5ng89,Hathi,"Besant, Walter,",To call her mine,1889,Fiction,,,,,258224
uc2.ark:/13960/t7vm44m4v,Hathi,"Viebig, Clara,",The son of his mother,1913,Fiction,,,,,126070
mdp.39015013147908,Hathi,"Babelʹ, I. (Isaak),",Red cavalry,1929,Fiction,,,,,51699
mdp.39015063932050,Hathi,"Hewlett, Maurice,",The song of Renny,1911,Fiction,,,,,130974
mdp.39015022219300,Hathi,"Kipling, Rudyard,",Actions and reactions,1909,Fiction,,,,,82750
inu.32000000666281,Hathi,"Taylor, Meadows,",Confessions of a thug;,1916,Fiction,,,,,267916
mdp.39015014216611,Hathi,"Turgenev, Ivan Sergeevich,",Virgin soil | $c: [by] Ivan S. Turgenev [tr. from the Russian by R.S. Townsend],1937,Fiction,,,,,129930
wu.89040972333,Hathi,"Hickling, R. A.","Tom Ford, a British boy in South India",1903,Fiction,,,,,47810
mdp.39015063992112,Hathi,,Combed out,1920,Fiction,,,,,59838
mdp.39015050655755,Hathi,"Lee, Vernon,",Louis Norbert;,1914,Fiction,,,,,61637
nyp.33433075861348,Hathi,"Young, Florence Ethel Mills,",The triumph of Jill,1903,Fiction,,,,,62383
umn.31951002076341z,Hathi,,The four Gospels.,1927,Fiction,,,,,98867
mdp.39015059395049,Hathi,"Crawford, F. Marion",To leeward,1884,Fiction,,,,,60510
uc1.b3322016,Hathi,,"Bonnie Jean, or, The power of love",1890,Fiction,,,,,159784
nyp.33433074938899,Hathi,"Lytton, Edward Bulwer Lytton,","The Caxtons, a family picture",1880,Fiction,,,,,235074
uc2.ark:/13960/t2s46p36n,Hathi,"Leigh, Alfred.",Fetters of memory;,1882,Fiction,,,,,59381
inu.30000114928652,Hathi,"Hall-Stevenson, John,",Crazy tales,1894,Fiction,,,,,23895
njp.32101073812396,Hathi,"Turnerelli, Edward Tracy.",A Russian princess and a Russian ghost story,1890,Fiction,,,,,67272
uc1.$b244876,Hathi,"Simpson, Helen,","Saraband for dead lovers, | $c: by Helen Simpson.",1935,Fiction,,,,,102427
uc1.$b119539,Hathi,"Giles, Norman","The ridge of white waters, | $c: by Norman Giles.",1934,Fiction,,,,,163269
pst.000000284967,Hathi,"Nisbet, Hume,",Bushranger's sweetheart,1892,Fiction,,,,,147160
inu.30000054100320,Hathi,"Hobbes, John Oliver,",The flute of Pan;,1905,Fiction,,,,,69412
uiuo.ark:/13960/t1qf9c84j,Hathi,"Tabor, Eliza.",Dimplethorpe,1880,Fiction,,,,,61101
uc2.ark:/13960/t5z60f63f,Hathi,"Minney, R. J.",Maki,1921,Fiction,,,,,58674
uiuo.ark:/13960/t0ks6zj9c,Hathi,"Bothmer, Marie,",Aut Caesar aut nihil,1883,Fiction,,,,,70636
mdp.39015063961513,Hathi,"Winter, John Strange,",A soldier's children,1892,Fiction,,,,,87243
uc2.ark:/13960/t2s46m595,Hathi,"Ainsworth, William Harrison,",Old St. Paul's,1903,Fiction,,,,,238213
inu.30000100791627,Hathi,"Baerlein, Henry,","In Czechoslovakia's hinterland, | $c: by Henry Baerlein.",1938,Fiction,,,,,115228
uc1.b3151815,Hathi,"pseud. Afghan,","Best Indian chutney (sweetened) some Eastern vignettes, | $c: by Afghan.",1925,Fiction,,,,,98936
uc2.ark:/13960/t4dn4218t,Hathi,"Whitelaw, David.",Moon of valleys,1910,Fiction,,,,,67616
mdp.39015063946407,Hathi,"Phillpotts, Eden,",The mother,1908,Fiction,,,,,175518
mdp.39015030841350,Hathi,"Graves, Charles L.",The war of the wenuses,1898,Fiction,,,,,13478
inu.32000000663320,Hathi,"Haggard, H. Rider",The wanderer's necklace,1914,Fiction,,,,,115184
nc01.ark:/13960/t4fn1zr47,Hathi,"Kane, James Johnson,","Miriam vs. Milton, or The mystery of Everdale Lake",1894,Fiction,,,,,183489
uc2.ark:/13960/t4vh5cx68,Hathi,"Harland, Henry,",Mea culpa,1891,Fiction,,,,,39559
uc1.$b299535,Hathi,"Adams, Bill,",[Stories] / | $c: Bill Adams [i. e. Bertram Martin Adams].,1931,Fiction,,,,,73581
uc2.ark:/13960/t7np20046,Hathi,"Cable, Boyd,",Action front,1916,Fiction,,,,,79516
nyp.33433074893490,Hathi,"Mathew, Frank James,",The wood of the brambles,1896,Fiction,,,,,113459
uc2.ark:/13960/t4qj7b89n,Hathi,"Broughton, Rhoda,",Foes in law,1900,Fiction,,,,,103939
uc1.b3326189,Hathi,"Neufeld, Charles,",Under the rebel's reign,1900,Fiction,,,,,97582
njp.32101068601176,Hathi,"Peacock, Thomas Love,",Gryll grange,1891,Fiction,,,,,42702
nyp.33433075751507,Hathi,"Spettigue, H. H.",The heritage of Eve,1898,Fiction,,,,,131238
umn.31951d01247415h,Hathi,"Moore, Charles G.",Amanda Smith,1894,Fiction,,,,,119203
uc1.b3810765,Hathi,"Bishop, Gilbert.",The beachcombers of slave-trading under the Union Jack,1900,Fiction,,,,,97924
mdp.39015005875896,Hathi,"Gogolʹ, Nikolaĭ Vasilʹevich,","Taras Bulba, and other tales",1917,Fiction,,,,,135084
mdp.39015063967676,Hathi,"Edwords, Clarence Edgar,",Camp-fires of a naturalist;,1893,Fiction,,,,,95002
uc1.b4088061,Hathi,,Kitty and her kits;,1897,Fiction,,,,,27375
njp.32101064632415,Hathi,"Sidgwick, Frank.",Love and battles,1909,Fiction,,,,,114229
uiuo.ark:/13960/t2z325q3r,Hathi,"Dixie, Florence,",Redeemed in blood,1889,Fiction,,,,,39202
nyp.33433075840839,Hathi,,Northern library,1896,Fiction,,,,,58147
uc2.ark:/13960/t7pn91j9t,Hathi,"Loane, M.",The next street but one;,1908,Fiction,,,,,101510
uva.x004619705,Hathi,"Hémon, Louis,",Maria Chapdelaine,1922,Fiction,,,,,53981
uc2.ark:/13960/t6f18vg3x,Hathi,"A. L. O. E.,",Beyond the black waters,1890,Fiction,,,,,68740
mdp.39015016907076,Hathi,,"Cuchulain, the hound of Ulster",1909,Fiction,,,,,94093
nyp.33433074958707,Hathi,"Deeping, Warwick,",Bess of the woods,1906,Fiction,,,,,137147
uc2.ark:/13960/t4dn42d6s,Hathi,"Sturgis, Howard Overing,",Tim,1892,Fiction,,,,,65396
mdp.39015008865340,Hathi,"Sewell, Elizabeth Missing,",Amy Herbert,1886,Fiction,,,,,194088
nyp.33433082394507,Hathi,"Vereshchagin, Vasiliĭ Vasilʹevich,","Vassili Verestchagin, painter, soldier, traveler;",1887,Fiction,,,,,74714
mdp.39015001345324,Hathi,"Cervantes Saavedra, Miguel de,","The history of Don Quixote de La Mancha, | $c: by Miguel de Cervantes Saavedra ...",1927,Fiction,,,,,265736
uc1.$b23884,Hathi,"Hyatt, Ernest.","All over the place; | the true record of the author's striking and varied experiences in many parts of the world, | $c: by Ernest Hyatt.",1935,Fiction,,,,,93619
uc1.$b105347,Hathi,"Stribling, T. S. (Thomas Sigismund),",The forge / | $c: by T. S. Stribling.,1931,Fiction,,,,,181393
uc1.b3441234,Hathi,"Döblin, Alfred,",Men without mercy. | $c: Trans. by Trevor and Phyllis Blewitt.,1937,Fiction,,,,,165282
uva.x030577034,Hathi,"James, G. P. R.",Arrah Neil,1903,Fiction,,,,,187367
uiuo.ark:/13960/t40r9r526,Hathi,"Werner, E.,",No surrender,1881,Fiction,,,,,140419
uc1.$b513048,Hathi,"Reynolds, Henry.",Spanish waters / | $c: by Henry Reynolds.,1924,Fiction,,,,,101795
wu.89094693660,Hathi,"Metternich-Winneburg, Pauline Clementine Marie Walburga (Sándor von Szlavnicza) fürstin von,",My years in Paris,1922,Fiction,,,,,59471
nyp.33433074865407,Hathi,"Jacobs, W. W.",Sea urchins,1898,Fiction,,,,,62885
uc2.ark:/13960/t7hq40k74,Hathi,"Marsh, Richard,",A metamorphosis,1903,Fiction,,,,,207745
wu.89061865242,Hathi,"Balzac, Honoré de,","The country parson,/ | $c: by Honoré de Balzac.",1930,Fiction,,,,,115978
mdp.39015073480686,Hathi,"Henty, G. A.",The young buglers,1880,Fiction,,,,,129450
nyp.33433082300389,Hathi,"Bowman, Anne.","The young exiles, or, The wild tribes of the north",1890,Fiction,,,,,152115
uc2.ark:/13960/t79s2064t,Hathi,"Scott, Hugh Stowell,",Roden's corner;,1914,Fiction,,,,,104091
mdp.39015028004284,Hathi,"Coke, Desmond,",The nouveau poor;,1921,Fiction,,,,,26348
nyp.33433082342340,Hathi,"Carlyle, Jane Welsh,",New letters and memorials of Jane Welsh Carlyle,1903,Fiction,,,,,121635
mdp.39015008826698,Hathi,"Banks, Elizabeth L.,",The autobiography of a newspaper girl,1902,Fiction,,,,,104723
nyp.33433074876164,Hathi,"Machen, Arthur,",The three impostors;,1895,Fiction,,,,,80970
uc2.ark:/13960/t5n874x07,Hathi,"Afghan,",Exploits of Asaf Khan,1922,Fiction,,,,,100593
mdp.39015029579300,Hathi,"Becke, Louis,",Rodman the boatsteerer and other stories,1898,Fiction,,,,,101843
njp.32101027058062,Hathi,"Yonge, Charlotte M.",The caged lion,1882,Fiction,,,,,128035
uc2.ark:/13960/t19k48k7j,Hathi,"Heine, Heinrich,",Ideas,1884,Fiction,,,,,25284
uc1.b4089222,Hathi,"Milne, A. A.",Lovers in London,1905,Fiction,,,,,31278
uiuo.ark:/13960/t13n2p45s,Hathi,"McCarthy, Justin H.",A London legend,1895,Fiction,,,,,43787
mdp.39015063925724,Hathi,"Reid, Mayne,",Ran away to sea,1907,Fiction,,,,,101605
mdp.39015013731008,Hathi,"Craufurd, Russell.",The ramblings of an old mummer,1909,Fiction,,,,,82631
uc2.ark:/13960/t0js9np1d,Hathi,"Mann, Francis Oscar.",The devil in a nunnery,1914,Fiction,,,,,56418
uc1.b3114124,Hathi,"Francis, John Cyril,",Three months' leave in Somali Land,1895,Fiction,,,,,23530
inu.32000009266836,Hathi,"Rice, C. Colliver (Clara Collliver),",Shirin : | a story of modern Persia / | $c: by C. Colliver Rice.,1929,Fiction,,,,,66739
uc1.$b322835,Hathi,"Blair, Andrew James Fraser,","1957, | $c: by Hamish Blair.",1930,Fiction,,,,,117739
uva.x001817412,Hathi,"Yonge, Charlotte M.",The daisy chain;,1904,Fiction,,,,,190171
nnc1.cu59020903,Hathi,,"Bāgh o bahār; or, Tales of the four darweshes",1882,Fiction,,,,,114715
mdp.39015038669662,Hathi,"Sutcliffe, Halliwell,",The open road,1910,Fiction,,,,,94278
mdp.39015063973971,Hathi,"Yonge, Charlotte M.",My young Alcides;,1882,Fiction,,,,,118510
pst.000000604130,Hathi,"Chesterton, G. K. (Gilbert Keith),",Four faultless felons / | $c: by G. K. Chesterton.,1936,Fiction,,,,,82786
